PREST;ID;MONTO;TASA;VENC;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
34267;20.0;2202.76;1,00;31-Jul-2023;;0.00;0.00;0.00;0.00;0.00
34274;1.0;10190.00;1,00;31-Dic-2013;5-Dic-2013;10190.00;473.20;9716.80;9716.80;65283.20
34274;2.0;10190.00;1,00;31-Jul-2014;8-Ago-2014;10190.00;4569.81;5620.19;15336.99;59663.01
34274;3.0;10190.00;1,00;31-Dic-2014;21-Ene-2015;10190.00;2983.15;7206.85;22543.84;52456.16
34274;4.0;10190.00;1,00;31-Jul-2015;2-Oct-2015;10190.00;3671.92;6518.08;29061.92;45938.08
34274;5.0;10190.00;1,00;31-Dic-2015;16-Dic-2015;10190.00;2296.90;7893.10;36955.02;38044.98
34274;6.0;10190.00;1,00;31-Jul-2016;5-Ago-2016;10190.00;2663.15;7526.85;44481.87;30518.13
34274;7.0;10190.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
34274;8.0;10190.00;1,00;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
34274;9.0;10190.00;1,00;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
34274;10.0;3919.99;1,00;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
35312;1.0;1744.00;1,00;31-Jul-2014;8-Ago-2014;1744.00;600.00;1144.00;1144.00;18856.00
35312;2.0;1744.00;1,00;31-Dic-2014;10-Dic-2014;1744.00;942.80;801.20;1945.20;18054.80
35312;3.0;1744.00;1,00;31-Jul-2015;2-Oct-2015;1744.00;1263.85;480.15;2425.35;17574.65
35312;4.0;1744.00;1,00;31-Dic-2015;16-Dic-2015;1744.00;878.75;865.25;3290.60;16709.40
35312;5.0;1744.00;1,00;31-Jul-2016;5-Ago-2016;1744.00;1169.63;574.37;3864.97;16135.03
35312;6.0;1744.00;1,00;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
